session_id,applicant_id,event_user,event_type,event_date_time
bLsqxfOFl6,p6bHxXfGV,,ALLY_ENTERED_UNDERWRITING,2259-06-25 15:01:30.469000+00:00
bLsqxfOFl6,p6bHxXfGV,,ALLY_ENTERED_UNDERWRITING,2259-06-25 15:01:30.469000+00:00
bLsqxfOFl6,p6bHxXfGV,,VIDEO_SESSION_CONNECTION_CREATED,2259-06-25 15:01:57.906000+00:00
bLsqxfOFl6,p6bHxXfGV,,VIDEO_SESSION_CONNECTION_CREATED,2259-06-25 15:01:57.906000+00:00
bLsqxfOFl6,p6bHxXfGV,,VIDEO_SESSION_CONNECTION_CREATED,2259-06-25 15:01:57.906000+00:00
bLsqxfOFl6,p6bHxXfGV,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-06-25 15:09:47.595000+00:00
bLsqxfOFl6,p6bHxXfGV,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-06-25 15:09:47.595000+00:00
bLsqxfOFl6,p6bHxXfGV,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-06-25 15:09:47.595000+00:00
bLsqxfOFl6,p6bHxXfGV,,ALLY_SUBMITTED_TEST_RESULTS,2259-06-25 15:34:59.615000+00:00
bLsqxfOFl6,p6bHxXfGV,,ALLY_SUBMITTED_TEST_RESULTS,2259-06-25 15:34:59.615000+00:00
9zU8jsMhYj,E72iy9T0d,,UNDERWRITING_CREATED,2259-03-30 16:02:09.801000+00:00
9zU8jsMhYj,E72iy9T0d,,UNDERWRITING_CREATED,2259-03-30 16:02:09.801000+00:00
9zU8jsMhYj,E72iy9T0d,,UNDERWRITING_CREATED,2259-03-30 16:02:09.801000+00:00
9zU8jsMhYj,E72iy9T0d,,UNDERWRITING_CREATED,2259-03-30 16:02:09.801000+00:00
9zU8jsMhYj,E72iy9T0d,,UNDERWRITING_CREATED,2259-03-30 16:02:09.801000+00:00
9zU8jsMhYj,E72iy9T0d,,UNDERWRITING_CREATED,2259-03-30 16:02:09.801000+00:00
9zU8jsMhYj,E72iy9T0d,,UNDERWRITING_CREATED,2259-03-30 16:02:09.801000+00:00
9zU8jsMhYj,E72iy9T0d,,APPLICANT_ENTERED_UNDERWRITING,2259-03-30 18:03:54.069000+00:00
9zU8jsMhYj,E72iy9T0d,,APPLICANT_ENTERED_UNDERWRITING,2259-03-30 18:03:54.069000+00:00
9zU8jsMhYj,E72iy9T0d,,APPLICANT_ENTERED_UNDERWRITING,2259-03-30 18:03:54.069000+00:00
9zU8jsMhYj,E72iy9T0d,,APPLICANT_ENTERED_UNDERWRITING,2259-03-30 18:03:54.069000+00:00
9zU8jsMhYj,E72iy9T0d,,APPLICANT_ENTERED_UNDERWRITING,2259-03-30 18:03:54.069000+00:00
9zU8jsMhYj,E72iy9T0d,,APPLICANT_ENTERED_UNDERWRITING,2259-03-30 18:03:54.069000+00:00
9zU8jsMhYj,E72iy9T0d,,APPLICANT_ENTERED_UNDERWRITING,2259-03-31 15:23:50.531000+00:00
9zU8jsMhYj,E72iy9T0d,,APPLICANT_ENTERED_UNDERWRITING,2259-03-31 15:23:50.531000+00:00
9zU8jsMhYj,E72iy9T0d,,APPLICANT_ENTERED_UNDERWRITING,2259-03-31 15:23:50.531000+00:00
9zU8jsMhYj,E72iy9T0d,,APPLICANT_ENTERED_UNDERWRITING,2259-03-31 15:23:50.531000+00:00
9zU8jsMhYj,E72iy9T0d,,APPLICANT_ENTERED_UNDERWRITING,2259-03-31 15:23:50.531000+00:00
9zU8jsMhYj,E72iy9T0d,,APPLICANT_ENTERED_UNDERWRITING,2259-03-31 15:24:18.416000+00:00
9zU8jsMhYj,E72iy9T0d,,APPLICANT_ENTERED_UNDERWRITING,2259-03-31 15:24:18.416000+00:00
9zU8jsMhYj,E72iy9T0d,,APPLICANT_ENTERED_UNDERWRITING,2259-03-31 15:24:18.416000+00:00
9zU8jsMhYj,E72iy9T0d,,APPLICANT_ENTERED_UNDERWRITING,2259-03-31 15:24:18.416000+00:00
9zU8jsMhYj,E72iy9T0d,,APPLICANT_ENTERED_UNDERWRITING,2259-03-31 15:24:18.416000+00:00
9zU8jsMhYj,E72iy9T0d,,ALLY_ENTERED_UNDERWRITING,2259-03-31 15:31:32.386000+00:00
9zU8jsMhYj,E72iy9T0d,,ALLY_ENTERED_UNDERWRITING,2259-03-31 15:31:32.386000+00:00
9zU8jsMhYj,E72iy9T0d,,ALLY_ENTERED_UNDERWRITING,2259-03-31 15:31:32.386000+00:00
9zU8jsMhYj,E72iy9T0d,,ALLY_ENTERED_UNDERWRITING,2259-03-31 15:31:32.386000+00:00
9zU8jsMhYj,E72iy9T0d,,ALLY_ENTERED_UNDERWRITING,2259-03-31 15:31:32.386000+00:00
9zU8jsMhYj,E72iy9T0d,,VIDEO_SESSION_CONNECTION_CREATED,2259-03-31 15:31:53.901000+00:00
9zU8jsMhYj,E72iy9T0d,,VIDEO_SESSION_CONNECTION_CREATED,2259-03-31 15:31:53.901000+00:00
9zU8jsMhYj,E72iy9T0d,,VIDEO_SESSION_CONNECTION_CREATED,2259-03-31 15:31:53.901000+00:00
9zU8jsMhYj,E72iy9T0d,,VIDEO_SESSION_CONNECTION_CREATED,2259-03-31 15:31:53.901000+00:00
9zU8jsMhYj,E72iy9T0d,,VIDEO_SESSION_CONNECTION_CREATED,2259-03-31 15:31:53.901000+00:00
9zU8jsMhYj,E72iy9T0d,,APPLICANT_ENTERED_UNDERWRITING,2259-03-31 15:35:21.839000+00:00
9zU8jsMhYj,E72iy9T0d,,APPLICANT_ENTERED_UNDERWRITING,2259-03-31 15:35:21.839000+00:00
9zU8jsMhYj,E72iy9T0d,,APPLICANT_ENTERED_UNDERWRITING,2259-03-31 15:35:21.839000+00:00
9zU8jsMhYj,E72iy9T0d,,APPLICANT_ENTERED_UNDERWRITING,2259-03-31 15:35:21.839000+00:00
9zU8jsMhYj,E72iy9T0d,,APPLICANT_ENTERED_UNDERWRITING,2259-03-31 15:35:21.839000+00:00
9zU8jsMhYj,E72iy9T0d,,VIDEO_SESSION_CONNECTION_CREATED,2259-03-31 15:35:23.243000+00:00
9zU8jsMhYj,E72iy9T0d,,VIDEO_SESSION_CONNECTION_CREATED,2259-03-31 15:35:23.243000+00:00
9zU8jsMhYj,E72iy9T0d,,VIDEO_SESSION_CONNECTION_CREATED,2259-03-31 15:35:23.243000+00:00
9zU8jsMhYj,E72iy9T0d,,VIDEO_SESSION_CONNECTION_CREATED,2259-03-31 15:35:23.243000+00:00
9zU8jsMhYj,E72iy9T0d,,VIDEO_SESSION_CONNECTION_CREATED,2259-03-31 15:35:23.243000+00:00
9zU8jsMhYj,E72iy9T0d,,ALLY_SUBMITTED_TEST_RESULTS,2259-03-31 16:18:33.504000+00:00
9zU8jsMhYj,E72iy9T0d,,ALLY_SUBMITTED_TEST_RESULTS,2259-03-31 16:18:33.504000+00:00
9zU8jsMhYj,E72iy9T0d,,ALLY_SUBMITTED_TEST_RESULTS,2259-03-31 16:18:33.504000+00:00
9zU8jsMhYj,E72iy9T0d,,ALLY_SUBMITTED_TEST_RESULTS,2259-03-31 16:18:33.504000+00:00
b4H3MUjhvx,8RkhlRIjX,,UNDERWRITING_CREATED,2258-08-07 23:13:24.213000+00:00
b4H3MUjhvx,8RkhlRIjX,,UNDERWRITING_CREATED,2258-08-07 23:13:24.213000+00:00
b4H3MUjhvx,8RkhlRIjX,,UNDERWRITING_CREATED,2258-08-07 23:13:24.213000+00:00
b4H3MUjhvx,8RkhlRIjX,,UNDERWRITING_CREATED,2258-08-07 23:13:24.213000+00:00
b4H3MUjhvx,8RkhlRIjX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-13 18:12:32.498000+00:00
b4H3MUjhvx,8RkhlRIjX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-13 18:12:32.498000+00:00
b4H3MUjhvx,8RkhlRIjX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-13 18:12:32.498000+00:00
b4H3MUjhvx,8RkhlRIjX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-13 18:12:32.498000+00:00
b4H3MUjhvx,8RkhlRIjX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-13 18:32:02.368000+00:00
b4H3MUjhvx,8RkhlRIjX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-13 18:32:02.368000+00:00
b4H3MUjhvx,8RkhlRIjX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-13 18:32:02.368000+00:00
b4H3MUjhvx,8RkhlRIjX,,APPLICANT_ENTERED_UNDERWRITING,2258-08-13 18:32:02.368000+00:00
b4H3MUjhvx,8RkhlRIjX,,ALLY_ENTERED_UNDERWRITING,2258-08-13 18:32:30.052000+00:00
b4H3MUjhvx,8RkhlRIjX,,ALLY_ENTERED_UNDERWRITING,2258-08-13 18:32:30.052000+00:00
b4H3MUjhvx,8RkhlRIjX,,ALLY_ENTERED_UNDERWRITING,2258-08-13 18:32:30.052000+00:00
b4H3MUjhvx,8RkhlRIjX,,ALLY_ENTERED_UNDERWRITING,2258-08-13 18:32:30.052000+00:00
b4H3MUjhvx,8RkhlRIjX,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-13 18:32:31.220000+00:00
b4H3MUjhvx,8RkhlRIjX,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-13 18:32:31.220000+00:00
b4H3MUjhvx,8RkhlRIjX,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-13 18:32:31.220000+00:00
b4H3MUjhvx,8RkhlRIjX,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-13 18:32:31.220000+00:00
b4H3MUjhvx,8RkhlRIjX,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-13 18:33:23.567000+00:00
b4H3MUjhvx,8RkhlRIjX,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-13 18:33:23.567000+00:00
b4H3MUjhvx,8RkhlRIjX,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-13 18:33:23.567000+00:00
b4H3MUjhvx,8RkhlRIjX,,VIDEO_SESSION_CONNECTION_CREATED,2258-08-13 18:33:23.567000+00:00
b4H3MUjhvx,8RkhlRIjX,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-08-13 19:01:53.635000+00:00
b4H3MUjhvx,8RkhlRIjX,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-08-13 19:01:53.635000+00:00
b4H3MUjhvx,8RkhlRIjX,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-08-13 19:01:53.635000+00:00
b4H3MUjhvx,8RkhlRIjX,,VIDEO_SESSION_CONNECTION_DESTROYED,2258-08-13 19:01:53.635000+00:00
b4H3MUjhvx,8RkhlRIjX,,ALLY_SUBMITTED_TEST_RESULTS,2258-08-13 19:18:25.132000+00:00
b4H3MUjhvx,8RkhlRIjX,,ALLY_SUBMITTED_TEST_RESULTS,2258-08-13 19:18:25.132000+00:00
b4H3MUjhvx,8RkhlRIjX,,ALLY_SUBMITTED_TEST_RESULTS,2258-08-13 19:18:25.132000+00:00
b4H3MUjhvx,8RkhlRIjX,,ALLY_SUBMITTED_TEST_RESULTS,2258-08-13 19:18:25.132000+00:00
b4H3MUjhvx,8RkhlRIjX,,APPLICANT_ENTERED_UNDERWRITING,2258-09-13 19:13:01.342000+00:00
b4H3MUjhvx,8RkhlRIjX,,APPLICANT_ENTERED_UNDERWRITING,2258-09-13 19:13:01.342000+00:00
b4H3MUjhvx,8RkhlRIjX,,APPLICANT_ENTERED_UNDERWRITING,2258-09-13 19:13:01.342000+00:00
b4H3MUjhvx,8RkhlRIjX,,APPLICANT_ENTERED_UNDERWRITING,2258-09-13 19:13:01.342000+00:00
b4H3MUjhvx,8RkhlRIjX,,APPLICANT_ENTERED_UNDERWRITING,2258-09-13 19:15:49.032000+00:00
b4H3MUjhvx,8RkhlRIjX,,APPLICANT_ENTERED_UNDERWRITING,2258-09-13 19:15:49.032000+00:00
b4H3MUjhvx,8RkhlRIjX,,APPLICANT_ENTERED_UNDERWRITING,2258-09-13 19:15:49.032000+00:00
b4H3MUjhvx,8RkhlRIjX,,APPLICANT_ENTERED_UNDERWRITING,2258-09-13 19:15:49.032000+00:00
EoFJ9i8iqX,pm5CpBcGK,,UNDERWRITING_CREATED,2259-01-08 14:42:01.282000+00:00
EoFJ9i8iqX,pm5CpBcGK,,UNDERWRITING_CREATED,2259-01-08 14:42:01.282000+00:00
EoFJ9i8iqX,pm5CpBcGK,,UNDERWRITING_CREATED,2259-01-08 14:42:01.282000+00:00
EoFJ9i8iqX,pm5CpBcGK,,UNDERWRITING_CREATED,2259-01-08 14:42:01.282000+00:00
EoFJ9i8iqX,pm5CpBcGK,,UNDERWRITING_CREATED,2259-01-08 14:42:01.282000+00:00
EoFJ9i8iqX,pm5CpBcGK,,UNDERWRITING_CREATED,2259-01-08 14:42:01.282000+00:00
EoFJ9i8iqX,pm5CpBcGK,,APPLICANT_ENTERED_UNDERWRITING,2259-01-08 16:57:56.724000+00:00
EoFJ9i8iqX,pm5CpBcGK,,APPLICANT_ENTERED_UNDERWRITING,2259-01-08 16:57:56.724000+00:00
EoFJ9i8iqX,pm5CpBcGK,,APPLICANT_ENTERED_UNDERWRITING,2259-01-08 16:57:56.724000+00:00
EoFJ9i8iqX,pm5CpBcGK,,APPLICANT_ENTERED_UNDERWRITING,2259-01-08 16:57:56.724000+00:00
EoFJ9i8iqX,pm5CpBcGK,,APPLICANT_ENTERED_UNDERWRITING,2259-01-08 16:57:56.724000+00:00
EoFJ9i8iqX,pm5CpBcGK,,ALLY_ENTERED_UNDERWRITING,2259-01-08 17:01:40.436000+00:00
EoFJ9i8iqX,pm5CpBcGK,,ALLY_ENTERED_UNDERWRITING,2259-01-08 17:01:40.436000+00:00
EoFJ9i8iqX,pm5CpBcGK,,ALLY_ENTERED_UNDERWRITING,2259-01-08 17:01:40.436000+00:00
EoFJ9i8iqX,pm5CpBcGK,,ALLY_ENTERED_UNDERWRITING,2259-01-08 17:01:40.436000+00:00
EoFJ9i8iqX,pm5CpBcGK,,VIDEO_SESSION_CONNECTION_CREATED,2259-01-08 17:01:42.027000+00:00
EoFJ9i8iqX,pm5CpBcGK,,VIDEO_SESSION_CONNECTION_CREATED,2259-01-08 17:01:54.723000+00:00
EoFJ9i8iqX,pm5CpBcGK,,VIDEO_SESSION_CONNECTION_CREATED,2259-01-08 17:01:54.723000+00:00
EoFJ9i8iqX,pm5CpBcGK,,VIDEO_SESSION_CONNECTION_CREATED,2259-01-08 17:01:54.723000+00:00
EoFJ9i8iqX,pm5CpBcGK,,VIDEO_SESSION_CONNECTION_CREATED,2259-01-08 17:01:54.723000+00:00
EoFJ9i8iqX,pm5CpBcGK,,ALLY_FORCE_DISCONNECT,2259-01-08 17:39:00.561000+00:00
EoFJ9i8iqX,pm5CpBcGK,,ALLY_FORCE_DISCONNECT,2259-01-08 17:39:00.561000+00:00
EoFJ9i8iqX,pm5CpBcGK,,ALLY_FORCE_DISCONNECT,2259-01-08 17:39:00.561000+00:00
EoFJ9i8iqX,pm5CpBcGK,,ALLY_FORCE_DISCONNECT,2259-01-08 17:39:00.561000+00:00
EoFJ9i8iqX,pm5CpBcGK,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-01-08 17:39:00.604000+00:00
EoFJ9i8iqX,pm5CpBcGK,,ALLY_SUBMITTED_TEST_RESULTS,2259-01-08 17:39:32.184000+00:00
EoFJ9i8iqX,pm5CpBcGK,,ALLY_SUBMITTED_TEST_RESULTS,2259-01-08 17:39:32.184000+00:00
EoFJ9i8iqX,pm5CpBcGK,,ALLY_SUBMITTED_TEST_RESULTS,2259-01-08 17:39:32.184000+00:00
EoFJ9i8iqX,pm5CpBcGK,,ALLY_SUBMITTED_TEST_RESULTS,2259-01-08 17:39:32.184000+00:00
EoFJ9i8iqX,pm5CpBcGK,,APPLICANT_ENTERED_UNDERWRITING,2259-01-08 23:41:00.266000+00:00
EoFJ9i8iqX,pm5CpBcGK,,APPLICANT_ENTERED_UNDERWRITING,2259-01-08 23:41:00.266000+00:00
EoFJ9i8iqX,pm5CpBcGK,,APPLICANT_ENTERED_UNDERWRITING,2259-01-08 23:41:00.266000+00:00
EoFJ9i8iqX,pm5CpBcGK,,APPLICANT_ENTERED_UNDERWRITING,2259-01-08 23:41:53.397000+00:00
EoFJ9i8iqX,pm5CpBcGK,,APPLICANT_ENTERED_UNDERWRITING,2259-01-08 23:41:53.397000+00:00
EoFJ9i8iqX,pm5CpBcGK,,APPLICANT_ENTERED_UNDERWRITING,2259-01-08 23:41:53.397000+00:00
EoFJ9i8iqX,pm5CpBcGK,,APPLICANT_ENTERED_UNDERWRITING,2259-01-08 23:43:24.020000+00:00
EoFJ9i8iqX,pm5CpBcGK,,APPLICANT_ENTERED_UNDERWRITING,2259-01-08 23:43:24.020000+00:00
EoFJ9i8iqX,pm5CpBcGK,,APPLICANT_ENTERED_UNDERWRITING,2259-01-08 23:43:24.020000+00:00
EoFJ9i8iqX,pm5CpBcGK,,APPLICANT_ENTERED_UNDERWRITING,2259-01-20 17:33:59.468000+00:00
EoFJ9i8iqX,pm5CpBcGK,,APPLICANT_ENTERED_UNDERWRITING,2259-01-20 17:33:59.468000+00:00
EoFJ9i8iqX,pm5CpBcGK,,APPLICANT_ENTERED_UNDERWRITING,2259-02-05 15:32:03.636000+00:00
gdixPs3HOw,XG4HR8Te4,,UNDERWRITING_CREATED,2259-05-27 16:57:04.401000+00:00
gdixPs3HOw,XG4HR8Te4,,UNDERWRITING_CREATED,2259-05-27 16:57:04.401000+00:00
gdixPs3HOw,XG4HR8Te4,,UNDERWRITING_CREATED,2259-05-27 16:57:04.401000+00:00
gdixPs3HOw,XG4HR8Te4,,UNDERWRITING_CREATED,2259-05-27 16:57:04.401000+00:00
gdixPs3HOw,XG4HR8Te4,,APPLICANT_ENTERED_UNDERWRITING,2259-06-08 21:10:38.597000+00:00
gdixPs3HOw,XG4HR8Te4,,APPLICANT_ENTERED_UNDERWRITING,2259-06-08 21:10:38.597000+00:00
gdixPs3HOw,XG4HR8Te4,,ALLY_ENTERED_UNDERWRITING,2259-06-08 21:16:49.846000+00:00
gdixPs3HOw,XG4HR8Te4,,ALLY_ENTERED_UNDERWRITING,2259-06-08 21:16:49.846000+00:00
gdixPs3HOw,XG4HR8Te4,,VIDEO_SESSION_CONNECTION_CREATED,2259-06-08 21:17:53.598000+00:00
gdixPs3HOw,XG4HR8Te4,,VIDEO_SESSION_CONNECTION_CREATED,2259-06-08 21:17:53.598000+00:00
gdixPs3HOw,XG4HR8Te4,,ALLY_SUBMITTED_TEST_RESULTS,2259-06-08 21:56:39.635000+00:00
gdixPs3HOw,XG4HR8Te4,,ALLY_SUBMITTED_TEST_RESULTS,2259-06-08 21:56:39.635000+00:00
OBtOAHXSPl,eQpC13cNp,,UNDERWRITING_CREATED,2258-02-23 18:44:27.557000+00:00
OBtOAHXSPl,eQpC13cNp,,APPLICANT_ENTERED_UNDERWRITING,2258-04-14 00:56:16.743000+00:00
OBtOAHXSPl,eQpC13cNp,,APPLICANT_ENTERED_UNDERWRITING,2258-04-14 06:18:03.190000+00:00
OBtOAHXSPl,eQpC13cNp,,APPLICANT_ENTERED_UNDERWRITING,2258-04-15 22:21:44.213000+00:00
wKFvqInSE1,RbLto8I49,,UNDERWRITING_CREATED,2259-02-03 18:08:36.633000+00:00
wKFvqInSE1,RbLto8I49,,UNDERWRITING_CREATED,2259-02-03 18:08:36.633000+00:00
wKFvqInSE1,RbLto8I49,,UNDERWRITING_CREATED,2259-02-03 18:08:36.633000+00:00
wKFvqInSE1,RbLto8I49,,APPLICANT_ENTERED_UNDERWRITING,2259-02-04 16:55:56.759000+00:00
wKFvqInSE1,RbLto8I49,,APPLICANT_ENTERED_UNDERWRITING,2259-02-04 16:55:56.759000+00:00
wKFvqInSE1,RbLto8I49,,ALLY_ENTERED_UNDERWRITING,2259-02-04 17:00:45.119000+00:00
wKFvqInSE1,RbLto8I49,,VIDEO_SESSION_CONNECTION_CREATED,2259-02-04 17:00:46.025000+00:00
wKFvqInSE1,RbLto8I49,,VIDEO_SESSION_CONNECTION_CREATED,2259-02-04 17:02:16.469000+00:00
wKFvqInSE1,RbLto8I49,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-02-04 17:04:44.547000+00:00
wKFvqInSE1,RbLto8I49,,APPLICANT_ENTERED_UNDERWRITING,2259-02-04 17:04:58.935000+00:00
wKFvqInSE1,RbLto8I49,,APPLICANT_ENTERED_UNDERWRITING,2259-02-04 17:04:59.024000+00:00
wKFvqInSE1,RbLto8I49,,VIDEO_SESSION_CONNECTION_CREATED,2259-02-04 17:04:59.451000+00:00
wKFvqInSE1,RbLto8I49,,VIDEO_SESSION_CONNECTION_CREATED,2259-02-04 17:04:59.559000+00:00
wKFvqInSE1,RbLto8I49,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-02-04 17:37:22.802000+00:00
wKFvqInSE1,RbLto8I49,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-02-04 17:37:25.401000+00:00
wKFvqInSE1,RbLto8I49,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-02-04 17:37:25.498000+00:00
wKFvqInSE1,RbLto8I49,,ALLY_SUBMITTED_TEST_RESULTS,2259-02-04 17:44:57.172000+00:00
Bqt7aukUBl,aAxFJMF7a,,UNDERWRITING_CREATED,2258-08-23 10:07:02.145000+00:00
Bqt7aukUBl,aAxFJMF7a,,APPLICANT_ENTERED_UNDERWRITING,2258-08-23 10:23:44.845000+00:00
5xhD4Udipk,8KaHJvHBn,,UNDERWRITING_CREATED,2259-05-03 19:55:35.920000+00:00
5xhD4Udipk,8KaHJvHBn,,UNDERWRITING_CREATED,2259-05-03 19:55:35.920000+00:00
5xhD4Udipk,8KaHJvHBn,,UNDERWRITING_CREATED,2259-05-03 19:55:35.920000+00:00
5xhD4Udipk,8KaHJvHBn,,UNDERWRITING_CREATED,2259-05-03 19:55:35.920000+00:00
5xhD4Udipk,8KaHJvHBn,,UNDERWRITING_CREATED,2259-05-03 19:55:35.920000+00:00
5xhD4Udipk,8KaHJvHBn,,APPLICANT_ENTERED_UNDERWRITING,2259-05-04 14:58:51.866000+00:00
5xhD4Udipk,8KaHJvHBn,,APPLICANT_ENTERED_UNDERWRITING,2259-05-04 14:58:51.866000+00:00
5xhD4Udipk,8KaHJvHBn,,APPLICANT_ENTERED_UNDERWRITING,2259-05-04 14:58:51.866000+00:00
5xhD4Udipk,8KaHJvHBn,,APPLICANT_ENTERED_UNDERWRITING,2259-05-04 14:58:51.866000+00:00
5xhD4Udipk,8KaHJvHBn,,ALLY_ENTERED_UNDERWRITING,2259-05-04 15:00:54.033000+00:00
5xhD4Udipk,8KaHJvHBn,,ALLY_ENTERED_UNDERWRITING,2259-05-04 15:00:54.033000+00:00
5xhD4Udipk,8KaHJvHBn,,ALLY_ENTERED_UNDERWRITING,2259-05-04 15:00:54.033000+00:00
5xhD4Udipk,8KaHJvHBn,,ALLY_ENTERED_UNDERWRITING,2259-05-04 15:00:54.033000+00:00
5xhD4Udipk,8KaHJvHBn,,VIDEO_SESSION_CONNECTION_CREATED,2259-05-04 15:02:29.801000+00:00
5xhD4Udipk,8KaHJvHBn,,VIDEO_SESSION_CONNECTION_CREATED,2259-05-04 15:02:29.801000+00:00
5xhD4Udipk,8KaHJvHBn,,VIDEO_SESSION_CONNECTION_CREATED,2259-05-04 15:02:29.801000+00:00
5xhD4Udipk,8KaHJvHBn,,VIDEO_SESSION_CONNECTION_CREATED,2259-05-04 15:02:29.801000+00:00
5xhD4Udipk,8KaHJvHBn,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-05-04 15:03:35.200000+00:00
5xhD4Udipk,8KaHJvHBn,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-05-04 15:03:35.200000+00:00
5xhD4Udipk,8KaHJvHBn,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-05-04 15:03:35.200000+00:00
5xhD4Udipk,8KaHJvHBn,,VIDEO_SESSION_CONNECTION_DESTROYED,2259-05-04 15:03:35.200000+00:00
5xhD4Udipk,8KaHJvHBn,,APPLICANT_ENTERED_UNDERWRITING,2259-05-04 15:03:36.178000+00:00
5xhD4Udipk,8KaHJvHBn,,APPLICANT_ENTERED_UNDERWRITING,2259-05-04 15:03:36.178000+00:00
5xhD4Udipk,8KaHJvHBn,,APPLICANT_ENTERED_UNDERWRITING,2259-05-04 15:03:36.178000+00:00
5xhD4Udipk,8KaHJvHBn,,APPLICANT_ENTERED_UNDERWRITING,2259-05-04 15:03:36.178000+00:00
5xhD4Udipk,8KaHJvHBn,,VIDEO_SESSION_CONNECTION_CREATED,2259-05-04 15:03:36.921000+00:00
5xhD4Udipk,8KaHJvHBn,,VIDEO_SESSION_CONNECTION_CREATED,2259-05-04 15:03:36.921000+00:00
5xhD4Udipk,8KaHJvHBn,,VIDEO_SESSION_CONNECTION_CREATED,2259-05-04 15:03:36.921000+00:00
5xhD4Udipk,8KaHJvHBn,,VIDEO_SESSION_CONNECTION_CREATED,2259-05-04 15:03:36.921000+00:00
5xhD4Udipk,8KaHJvHBn,,APPLICANT_ENTERED_UNDERWRITING,2259-05-04 15:04:45.851000+00:00
5xhD4Udipk,8KaHJvHBn,,APPLICANT_ENTERED_UNDERWRITING,2259-05-04 15:04:45.851000+00:00
5xhD4Udipk,8KaHJvHBn,,APPLICANT_ENTERED_UNDERWRITING,2259-05-04 15:04:45.851000+00:00
5xhD4Udipk,8KaHJvHBn,,APPLICANT_ENTERED_UNDERWRITING,2259-05-04 15:04:45.851000+00:00
5xhD4Udipk,8KaHJvHBn,,VIDEO_SESSION_CONNECTION_CREATED,2259-05-04 15:04:47.183000+00:00
5xhD4Udipk,8KaHJvHBn,,VIDEO_SESSION_CONNECTION_CREATED,2259-05-04 15:04:47.183000+00:00
5xhD4Udipk,8KaHJvHBn,,VIDEO_SESSION_CONNECTION_CREATED,2259-05-04 15:04:47.183000+00:00
5xhD4Udipk,8KaHJvHBn,,VIDEO_SESSION_CONNECTION_CREATED,2259-05-04 15:04:47.183000+00:00
5xhD4Udipk,8KaHJvHBn,,ALLY_SUBMITTED_TEST_RESULTS,2259-05-04 15:42:58.576000+00:00
5xhD4Udipk,8KaHJvHBn,,ALLY_SUBMITTED_TEST_RESULTS,2259-05-04 15:42:58.576000+00:00
5xhD4Udipk,8KaHJvHBn,,ALLY_SUBMITTED_TEST_RESULTS,2259-05-04 15:42:58.576000+00:00
r4Sx9cOtew,KA2FOvsDB,,UNDERWRITING_CREATED,2259-07-07 15:49:02.849000+00:00
r4Sx9cOtew,KA2FOvsDB,,UNDERWRITING_CREATED,2259-07-07 15:49:02.849000+00:00
r4Sx9cOtew,KA2FOvsDB,,UNDERWRITING_CREATED,2259-07-07 15:49:02.849000+00:00
r4Sx9cOtew,KA2FOvsDB,,APPLICANT_ENTERED_UNDERWRITING,2259-07-08 17:57:53.824000+00:00
r4Sx9cOtew,KA2FOvsDB,,APPLICANT_ENTERED_UNDERWRITING,2259-07-08 17:57:53.824000+00:00
r4Sx9cOtew,KA2FOvsDB,,ALLY_ENTERED_UNDERWRITING,2259-07-08 18:01:18.163000+00:00
r4Sx9cOtew,KA2FOvsDB,,ALLY_ENTERED_UNDERWRITING,2259-07-08 18:01:18.163000+00:00
r4Sx9cOtew,KA2FOvsDB,,VIDEO_SESSION_CONNECTION_CREATED,2259-07-08 18:01:40.722000+00:00
r4Sx9cOtew,KA2FOvsDB,,VIDEO_SESSION_CONNECTION_CREATED,2259-07-08 18:01:40.722000+00:00
r4Sx9cOtew,KA2FOvsDB,,ALLY_SUBMITTED_TEST_RESULTS,2259-07-08 19:01:47.451000+00:00
